,,Position,,,Orientation,,,,Confidence Level
Body ID,Joint #,x,y,z,x,y,z,w
1,0,-154.206,280.937,548.698,0.507,-0.428703,0.239884,-0.708252,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,1,-174.953,129.611,610.566,0.506288,-0.428944,0.239453,-0.708761,Medium confidence in joint pose,
1,2,-190.681,7.99797,658.734,0.529855,-0.418591,0.242347,-0.696637,Medium confidence in joint pose,
1,3,-208.808,-180.457,724.868,0.584015,-0.397808,0.275135,-0.651902,Medium confidence in joint pose,
1,4,-180.205,-145.965,731.352,0.595388,-0.760438,-0.192699,-0.173533,Medium confidence in joint pose,
1,5,-65.917,-134.551,796.502,0.60695,-0.575648,-0.486268,0.252557,Medium confidence in joint pose,
1,6,36.0642,86.6115,872.956,-0.434368,0.73072,0.184054,-0.493454,Medium confidence in joint pose,
1,7,131.457,236.082,752.71,0.26828,0.847696,0.43669,-0.136888,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,8,188.723,289.402,710.412,0.242293,0.764903,0.569396,-0.178905,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,9,217.425,367.691,655.554,0.242293,0.764903,0.569396,-0.178905,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,10,134.627,314.349,641.857,0.314238,-0.63126,-0.273056,0.654374,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,11,-232.372,-152.031,698.096,0.746966,0.593415,-0.217888,0.205974,Medium confidence in joint pose,
1,12,-332.009,-157.997,628.857,0.367133,0.769206,-0.518862,-0.0657125,Medium confidence in joint pose,
1,13,-449.811,62.1628,556.061,-0.360658,-0.479116,0.794571,-0.0950299,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,14,-388.901,212.477,411.96,0.656511,0.00972204,-0.574466,-0.488761,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,15,-376.098,268.689,335.484,0.567727,0.103552,-0.565139,-0.589559,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,16,-343.337,345.847,284.509,0.567727,0.103552,-0.565139,-0.589559,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,17,-284.613,285.726,366.69,-0.193088,-0.42969,0.88087,0.0463822,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,18,-82.5719,288.93,592.271,-0.349874,0.403525,-0.110387,0.838194,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,19,76.2592,538.769,370.681,0.573583,-0.355598,0.220468,-0.704235,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,20,107.75,879.693,283.059,0.518161,-0.363229,0.177149,-0.753786,The joint is not observed(likely due to occlusion) - predicted joint pose,
