,,Position,,,Orientation,,,,Confidence Level
Body ID,Joint #,x,y,z,x,y,z,w
1,0,66.1561,493.174,484.838,-0.494201,0.509409,-0.314759,0.630234,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,1,66.6438,340.358,540.871,-0.488464,0.512244,-0.310125,0.634691,Medium confidence in joint pose,
1,2,66.8997,218.336,586.063,-0.4805,0.521862,-0.332117,0.621673,Medium confidence in joint pose,
1,3,67.9602,31.6167,652.15,0.528806,-0.493548,0.372898,-0.581138,Medium confidence in joint pose,
1,4,97.3107,65.2432,649.411,0.609664,-0.7817,-0.130776,0.0123036,Medium confidence in joint pose,
1,5,223.23,93.8648,667.699,0.578777,-0.617156,-0.19843,0.494733,Medium confidence in joint pose,
1,6,332.076,299.996,571.653,-0.442848,0.646762,0.0442239,-0.619378,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,7,380.497,428.182,410.409,0.21411,0.805405,0.442444,-0.331243,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,8,419.129,471.887,344.719,0.157078,0.72224,0.568159,-0.36179,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,9,428.259,541.587,275.604,0.157078,0.72224,0.568159,-0.36179,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,10,345.017,495.562,300.072,0.353446,-0.515193,-0.150483,0.766164,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,11,37.8764,60.319,634.821,0.764409,0.623395,-0.147806,0.072178,Medium confidence in joint pose,
1,12,-75.6123,69.19,596.912,0.501943,0.62623,-0.593491,-0.0604746,Medium confidence in joint pose,
1,13,-149.652,275.735,463.317,0.50015,0.447826,-0.73746,0.0738483,Medium confidence in joint pose,
1,14,-128.524,401.44,291.072,0.719869,-0.112508,-0.509318,-0.457959,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,15,-136.253,446.163,208.08,0.63527,-0.0276882,-0.520861,-0.569534,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,16,-117.713,513.485,140.899,0.63527,-0.0276882,-0.520861,-0.569534,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,17,-40.611,461.778,210.615,-0.340667,-0.388988,0.85447,0.0501656,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,18,145.451,502.055,508.368,-0.323761,0.591538,-0.132815,0.726376,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,19,178.514,731.233,225.908,0.576192,-0.496303,0.348267,-0.548084,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,20,123.842,1072.36,176.1,-0.448036,0.547779,-0.217304,0.672295,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,21,173.433,1090.46,13.5415,0.794723,-0.236326,0.535737,-0.159849,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,22,-5.34774,485.165,463.619,0.740547,0.204738,0.573954,0.283285,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,23,60.5632,723.99,195.793,0.595176,0.392184,0.466309,0.52394,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,24,66.2368,1072.99,144.962,0.684411,0.292042,0.562518,0.360371,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,25,96.6067,1078.42,-9.2328,0.233236,0.607812,0.19238,0.734272,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,26,71.422,-41.62,665.509,0.567228,-0.458726,0.402099,-0.553299,Medium confidence in joint pose,
1,27,105.873,-93.3906,532.75,0.567228,-0.458726,0.402099,-0.553299,Medium confidence in joint pose,
1,28,121.129,-120.744,573.082,0.792332,-0.0400411,0.608695,0.00984936,Medium confidence in joint pose,
1,29,147.213,-97.1182,683.256,0.553299,0.402099,0.458726,0.567228,Medium confidence in joint pose,
1,30,75.9388,-119.895,557.838,0.792332,-0.0400411,0.608695,0.00984936,Medium confidence in joint pose,
1,31,-0.0143517,-104.075,648.774,0.567228,-0.458726,0.402099,-0.553299,Medium confidence in joint pose,
1,0,67.0681,493.672,483.762,-0.495283,0.506486,-0.310319,0.633931,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,1,66.9101,340.665,540.551,-0.48981,0.509138,-0.305949,0.638169,Medium confidence in joint pose,
1,2,66.6825,218.449,586.238,-0.480563,0.519411,-0.328601,0.625534,Medium confidence in joint pose,
1,3,66.7485,31.5246,653.354,0.529179,-0.491387,0.369196,-0.584981,Medium confidence in joint pose,
1,4,96.26,65.1834,650.766,0.607165,-0.783081,-0.134453,0.00752847,Medium confidence in joint pose,
1,5,222.291,93.9166,670.576,0.571928,-0.623178,-0.196092,0.49608,Medium confidence in joint pose,
1,6,331.223,299.15,570.975,-0.442031,0.651608,0.0470095,-0.614659,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,7,382.139,427.445,409.832,0.205124,0.805495,0.442426,-0.336693,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,8,420.146,471.585,343.75,0.146917,0.721701,0.568955,-0.365859,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,9,428.536,542.136,275.024,0.146917,0.721701,0.568955,-0.365859,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,10,345.074,495.6,299.959,0.356582,-0.508984,-0.146492,0.769626,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,11,36.8135,60.2731,635.533,0.765119,0.621389,-0.151728,0.0738009,Medium confidence in joint pose,
1,12,-76.6432,69.3721,596.566,0.500827,0.612533,-0.608893,-0.0567799,Medium confidence in joint pose,
1,13,-141.567,276.161,457.384,-0.498989,-0.439499,0.743498,-0.0711438,Medium confidence in joint pose,
1,14,-116.707,401.326,284.52,0.746693,-0.122758,-0.471827,-0.452503,The joint is not observed(likely due to occlusion) - predicted joint pose,
1,15,-132.641,447.66,203.309,0.647299,-0.0310271,-0.486547,-0.585929,The joint is not observed(likely due to occlusion) - predicted joint pose,
